"","id","polarity","block","mz","calibrated_mz","calculated_mz","formula"
"X16180_NEG_20_361.03534181586",16180,"NEG",20,361.03559675714,361.03534181586,361.035376206969,"C20 H10 O7"
"X16189_NEG_21_361.035400133946",16189,"NEG",21,361.035604435404,361.035400133946,361.035376206969,"C20 H10 O7"
"X16206_NEG_11_117.034606468471",16206,"NEG",11,117.034541496149,117.034606468471,117.034588360629,"C8 H6 O1"
"X16207_NEG_11_305.124202808234",16207,"NEG",11,305.124329491346,305.124202808234,305.124191213299,"C13 H22 O8"
"X16208_NEG_11_333.155541670953",16208,"NEG",11,333.155699558359,333.155541670953,333.155491342219,"C15 H26 O8"
"X16210_NEG_11_336.072537290649",16210,"NEG",11,336.072704310573,336.072537290649,336.072489992119,"C15 H15 O8 N1"
"X16224_NEG_12_445.207920208083",16224,"NEG",12,445.208206196945,445.207920208083,445.207920839199,"C21 H34 O10"
"X16230_NEG_13_261.04379021006",16230,"NEG",13,261.04387786913,261.04379021006,261.043832890719,"C10 H14 O6 S1"
"X16233_NEG_13_317.196962386267",16233,"NEG",13,317.197107682587,317.196962386267,317.196962231999,"C16 H30 O6"
"X16239_NEG_13_455.228662271378",16239,"NEG",13,455.228938392582,455.228662271378,455.228656284089,"C23 H36 O9"
"X16247_NEG_14_249.076867067434",16247,"NEG",14,249.076945117695,249.076867067434,249.076847096749,"C13 H14 O5"
"X16249_NEG_14_275.059424954486",16249,"NEG",14,275.059531730825,275.059424954486,275.059482955179,"C11 H16 O6 S1"
"X16252_NEG_14_355.212584857355",16252,"NEG",14,355.212769630482,355.212584857355,355.212612296459,"C19 H32 O6"
"X16256_NEG_14_459.260005737516",16256,"NEG",14,459.26027433518,459.260005737516,459.259956413009,"C23 H40 O9"
"X16266_NEG_14_633.124939953217",16266,"NEG",14,633.125277538697,633.124939953217,633.124979059639,"C32 H26 O14"
"X16276_NEG_15_307.122035199649",16276,"NEG",15,307.122175721326,307.122035199649,307.122083213019,"C13 H24 O6 S1"
"X16284_NEG_15_515.286168730955",16284,"NEG",15,515.286462105744,515.286168730955,515.286171161499,"C26 H44 O10"
"X16285_NEG_15_541.265404566554",16285,"NEG",15,541.265708357894,541.265404566554,541.265435716609,"C27 H42 O11"
"X16297_NEG_16_501.27053267127",16297,"NEG",16,501.270832817263,501.27053267127,501.270521097039,"C25 H42 O10"
"X16304_NEG_17_319.194849953618",16304,"NEG",17,319.194988257286,319.194849953618,319.194854231719,"C16 H32 O4 S1"
"X16305_NEG_17_413.254503137524",16305,"NEG",17,413.25473333851,413.254503137524,413.25447710941,"C22 H38 O7"
"X16306_NEG_17_427.233719261789",16306,"NEG",17,427.233961494366,427.233719261789,427.233741664519,"C22 H36 O8"
"X16314_NEG_17_467.265084712554",16314,"NEG",17,467.265364186595,467.265084712554,467.265041793439,"C25 H40 O8"
"X16317_NEG_18_335.153423357995",16317,"NEG",18,335.153581391792,335.153423357995,335.153383341939,"C15 H28 O6 S1"
"X16319_NEG_18_483.311570895082",16319,"NEG",18,483.311887145313,483.311570895082,483.311598063649,"C30 H44 O5"
"X16351_NEG_13_333.155546171349",16351,"NEG",13,333.155708151114,333.155546171349,333.155491342219,"C15 H26 O8"
"X16354_NEG_13_433.207901635434",16354,"NEG",13,433.20815684342,433.207901635434,433.207920839199,"C20 H34 O10"
"X16365_NEG_14_402.031306687566",16365,"NEG",14,402.031536125591,402.031306687566,402.031413025509,"C14 H13 O13 N1"
"X16366_NEG_14_403.233753973842",16366,"NEG",14,403.233980688984,403.233753973842,403.233741664519,"C20 H36 O8"
"X16368_NEG_14_461.239248462284",16368,"NEG",14,461.239517867546,461.239248462284,461.239220968119,"C22 H38 O10"
"X16382_NEG_15_527.249771049899",16382,"NEG",15,527.25007523335,527.249771049899,527.249785652149,"C26 H40 O11"
"X16383_NEG_15_543.281055812906",16383,"NEG",15,543.281360512673,543.281055812906,543.281085781069,"C27 H44 O11"
"X16391_NEG_16_495.166059030002",16391,"NEG",16,495.166345861212,495.166059030002,495.166056026249,"C27 H28 O9"
"X16394_NEG_16_527.1922394677",16394,"NEG",16,527.192548045239,527.1922394677,527.192270774739,"C28 H32 O10"
"X16395_NEG_16_541.301779972714",16395,"NEG",16,541.302111072425,541.301779972714,541.301821225959,"C28 H46 O10"
"X16396_NEG_16_545.311979801893",16396,"NEG",16,545.312283384478,545.311979801893,545.311991986819,"C31 H46 O8"
"X16412_NEG_19_373.035388561995",16412,"NEG",19,373.035599482489,373.035388561995,373.035376206969,"C21 H10 O7"
"X16425_NEG_10_303.144938222854",16425,"NEG",10,303.14506519297,303.144938222854,303.144926658189,"C14 H24 O7"
"X16428_NEG_11_218.009483420262",16428,"NEG",11,218.009513368054,218.009483420262,218.009495811109,"C10 H5 O5 N1"
"X16439_NEG_13_273.996854867633",16439,"NEG",13,273.996958067016,273.996854867633,273.996823126799,"C16 H5 O2 N1 S1"
"X16453_NEG_14_503.265077104805",16453,"NEG",14,503.265365421084,503.265077104805,503.265041793439,"C28 H40 O8"
"X16464_NEG_15_467.264999881122",16464,"NEG",15,467.265260317575,467.264999881122,467.265041793439,"C25 H40 O8"
"X16467_NEG_15_527.286143025782",16467,"NEG",15,527.28643545599,527.286143025782,527.286171161499,"C27 H44 O10"
"X16469_NEG_16_311.22276948029",16469,"NEG",16,311.222904402366,311.22276948029,311.222783057319,"C18 H32 O4"
"X16473_NEG_16_511.254817485066",16473,"NEG",16,511.255115213221,511.254817485066,511.254871032579,"C26 H40 O10"
"X16483_NEG_18_345.040425144335",16483,"NEG",18,345.040596145367,345.040425144335,345.040461587399,"C20 H10 O6"
"X16489_NEG_19_259.100929858886",16489,"NEG",19,259.101002412709,259.100929858886,259.100953844959,"C12 H20 O4 S1"
"X16509_NEG_10_247.118699867058",16509,"NEG",10,247.118757575872,247.118699867058,247.118711909699,"C11 H20 O6"
"X16512_NEG_12_316.082675726127",16512,"NEG",12,316.082812698032,316.082675726127,316.082660752979,"C16 H15 O6 N1"
"X16535_NEG_15_525.270497547694",16535,"NEG",15,525.270787147943,525.270497547694,525.270521097039,"C27 H42 O10"
"X16543_NEG_17_471.275238414382",16543,"NEG",17,471.275506779414,471.275238414382,471.275212554299,"C28 H40 O6"
"X16545_NEG_17_503.301422939372",16545,"NEG",17,503.301722864392,503.301422939372,503.301427302789,"C29 H44 O7"
"X16582_NEG_15_365.066695501045",16582,"NEG",15,365.066888036972,365.066695501045,365.066676335889,"C20 H14 O7"
"X16584_NEG_15_485.254529312229",16584,"NEG",15,485.254789543964,485.254529312229,485.254477109409,"C28 H38 O7"
"X16590_NEG_17_425.254506332644",16590,"NEG",17,425.254751909618,425.254506332644,425.254477109409,"C23 H38 O7"
"X16616_NEG_10_347.134744178865",16616,"NEG",10,347.134932476054,347.134744178865,347.134755897329,"C15 H24 O9"
"X16620_NEG_11_322.093279245304",16620,"NEG",11,322.093427870985,322.093279245304,322.093225437009,"C15 H17 O7 N1"
"X16636_NEG_14_511.254822858864",16636,"NEG",14,511.255111627299,511.254822858864,511.254871032579,"C26 H40 O10"
"X16654_NEG_17_483.275171312276",16654,"NEG",17,483.275461349726,483.275171312276,483.275212554299,"C29 H40 O6"
"X16656_NEG_17_485.29088722912",16656,"NEG",17,485.291177505809,485.29088722912,485.290862618759,"C29 H42 O6"
"X16676_NEG_11_352.103792610326",16676,"NEG",11,352.103980489329,352.103792610326,352.103790121039,"C16 H19 O8 N1"
"X16678_NEG_11_417.176609803167",16678,"NEG",11,417.17687877866,417.176609803167,417.176620710279,"C19 H30 O10"
"X16692_NEG_14_219.139026498448",16692,"NEG",14,219.139068380828,219.139026498448,219.139053431419,"C14 H20 O2"
"X16699_NEG_15_497.275595383317",16699,"NEG",15,497.275878169493,497.275595383317,497.275606477469,"C26 H42 O9"
"X16707_NEG_17_487.306531871499",16707,"NEG",17,487.306819606552,487.306531871499,487.306512683219,"C29 H44 O6"
"X16711_NEG_18_485.290836038651",16711,"NEG",18,485.291165983785,485.290836038651,485.290862618759,"C29 H42 O6"
"X16746_NEG_15_219.139024832682",16746,"NEG",15,219.139063664392,219.139024832682,219.139053431419,"C14 H20 O2"
"X16777_NEG_17_399.25410754031",16777,"NEG",17,399.25431148129,399.25410754031,399.254083186239,"C25 H36 O4"
"X16779_NEG_19_483.347966117746",16779,"NEG",19,483.348267363184,483.347966117746,483.347983572999,"C31 H48 O4"
"X16793_NEG_17_529.317019401001",16793,"NEG",17,529.317328999542,529.317019401001,529.317077367249,"C31 H46 O7"
"X16812_NEG_11_175.007032935383",16812,"NEG",11,175.007020497953,175.007032935383,175.007053458199,"C6 H8 O4 S1"
"X16828_NEG_16_268.191754096241",16828,"NEG",16,268.191847448379,268.191754096241,268.191817281029,"C15 H27 O3 N1"
"X16832_NEG_17_305.106426428278",16832,"NEG",17,305.106547610925,305.106426428278,305.106433148559,"C13 H22 O6 S1"
"X16834_NEG_18_257.08525741088",16834,"NEG",18,257.085329816857,257.08525741088,257.085303780499,"C12 H18 O4 S1"
"X17101_NEG_17_217.1233869985",17101,"NEG",17,217.123418240707,217.1233869985,217.123403366959,"C14 H18 O2"
"X17138_NEG_12_347.11103684772",17138,"NEG",12,347.111206387014,347.11103684772,347.111124605819,"C22 H20 O2 S1"
"X17141_NEG_13_211.036033439658",17141,"NEG",13,211.036060439819,211.036033439658,211.036044912229,"C8 H8 O5 N2"
"X17142_NEG_13_224.020032070155",17142,"NEG",13,224.020074700206,224.020032070155,224.020060495139,"C9 H7 O6 N1"
"X17144_NEG_13_241.035362050358",17144,"NEG",13,241.035423691267,241.035362050358,241.035376206969,"C10 H10 O7"
"X17145_NEG_13_255.050989835813",17145,"NEG",13,255.051066702585,255.050989835813,255.051026271429,"C11 H12 O7"
"X17153_NEG_14_269.066623756342",17153,"NEG",14,269.066718665685,269.066623756342,269.066676335889,"C12 H14 O7"
"X17154_NEG_14_347.111074481944",17154,"NEG",14,347.111252171458,347.111074481944,347.111124605819,"C22 H20 O2 S1"
"X17157_NEG_15_177.128473574858",17157,"NEG",15,177.128458938206,177.128473574858,177.128488747389,"C12 H18 O1"
"X17158_NEG_15_179.144123492207",17158,"NEG",15,179.144110462503,179.144123492207,179.144138811849,"C12 H20 O1"
"X17160_NEG_15_212.020044978131",17160,"NEG",15,212.020079747714,212.020044978131,212.020060495139,"C8 H7 O6 N1"
"X17164_NEG_15_319.116262449943",17164,"NEG",15,319.116414506358,319.116262449943,319.116209986249,"C21 H20 O1 S1"
"X17165_NEG_16_307.122066996033",17165,"NEG",16,307.122192903996,307.122066996033,307.122083213019,"C13 H24 O6 S1"
"X17166_NEG_16_309.137705940585",17166,"NEG",16,309.137833439602,309.137705940585,309.137733277479,"C13 H26 O6 S1"
"X17167_NEG_16_320.150381436277",17167,"NEG",16,320.150519812075,320.150381436277,320.150346391249,"C17 H23 O5 N1"
"X17169_NEG_16_332.119722829688",17169,"NEG",16,332.119868840381,332.119722829688,332.119834108669,"C10 H23 O11 N1"
"X17170_NEG_16_347.111160752189",17170,"NEG",16,347.111325684847,347.111160752189,347.111124605819,"C22 H20 O2 S1"
"X17171_NEG_16_354.101620303226",17171,"NEG",16,354.101792105107,354.101620303226,354.101682120759,"C16 H21 O6 N1 S1"
"X17173_NEG_16_411.056846995929",17173,"NEG",16,411.057074511881,411.056846995929,411.056899498199,"C17 H16 O12"
"X17174_NEG_16_483.056202253773",17174,"NEG",16,483.056499554214,483.056202253773,483.056248049519,"C15 H20 O14 N2 S1"
"X17176_NEG_16_549.246881789241",17176,"NEG",16,549.247257602925,549.246881789241,549.246889805529,"C36 H38 O3 S1"
"X17179_NEG_17_219.139030858113",17179,"NEG",17,219.139064121621,219.139030858113,219.139053431419,"C14 H20 O2"
"X17183_NEG_17_332.119735096157",17183,"NEG",17,332.119883197767,332.119735096157,332.119834108669,"C10 H23 O11 N1"
"X17188_NEG_18_345.131909167764",17188,"NEG",18,345.132082817613,345.131909167764,345.131860050709,"C23 H22 O1 S1"
"X17193_NEG_19_297.134360274724",17193,"NEG",19,297.134488246091,297.134360274724,297.134361974159,"C15 H22 O6"
"X17194_NEG_19_323.153373752132",17194,"NEG",19,323.153542537362,323.153373752132,323.153383341939,"C14 H28 O6 S1"
"X17199_NEG_20_351.184611744235",17199,"NEG",20,351.18484772037,351.184611744235,351.184683470859,"C16 H32 O6 S1"
"X17202_NEG_21_351.184675798143",17202,"NEG",21,351.18484373257,351.184675798143,351.184683470859,"C16 H32 O6 S1"
"X17219_NEG_14_293.106400956318",17219,"NEG",14,293.106527375463,293.106400956318,293.106433148559,"C12 H22 O6 S1"
"X17224_NEG_16_493.016062011588",17224,"NEG",16,493.016367331793,493.016062011588,493.016097313679,"C22 H10 O12 N2"
"X17230_NEG_17_573.270472655157",17230,"NEG",17,573.270868655161,573.270472655157,573.270521097039,"C31 H42 O10"
"X17237_NEG_9_184.061522295275",17237,"NEG",9,184.061513010826,184.061522295275,184.061531384919,"C8 H11 O4 N1"
"X17246_NEG_15_401.233381447134",17246,"NEG",15,401.233603500607,401.233381447134,401.233347741349,"C24 H34 O5"
"X17252_NEG_17_309.137724865954",17252,"NEG",17,309.137852681266,309.137724865954,309.137733277479,"C13 H26 O6 S1"
"X17259_NEG_10_255.123770105853",17259,"NEG",10,255.123838109873,255.123770105853,255.123797290129,"C13 H20 O5"
"X17271_NEG_15_349.126765565881",17271,"NEG",15,349.126944744374,349.126765565881,349.126774670279,"C22 H22 O2 S1"
"X17319_NEG_13_391.212654843122",17319,"NEG",13,391.212874862193,391.212654843122,391.212612296459,"C22 H32 O6"
"X17391_NEG_10_338.08820911123",17391,"NEG",10,338.088385919397,338.08820911123,338.088140056579,"C15 H17 O8 N1"
"X17392_NEG_10_351.083366614173",17392,"NEG",10,351.083559926354,351.083366614173,351.083389028779,"C15 H16 O8 N2"
"X17396_NEG_11_347.08843350302",17396,"NEG",11,347.088615463215,347.08843350302,347.088474409209,"C16 H16 O7 N2"
"X17399_NEG_11_377.099051425084",17399,"NEG",11,377.099272370917,377.099051425084,377.099039093239,"C17 H18 O8 N2"
"X17472_NEG_11_363.083401651872",17472,"NEG",11,363.083604689475,363.083401651872,363.083389028779,"C16 H16 O8 N2"
"X17513_NEG_11_349.104105614677",17513,"NEG",11,349.104290099492,349.104105614677,349.104124473669,"C16 H18 O7 N2"
"X17514_NEG_11_361.104143178939",17514,"NEG",11,361.104343234159,361.104143178939,361.104124473669,"C17 H18 O7 N2"
"X17607_NEG_9_226.072093841988",17607,"NEG",9,226.072125883678,226.072093841988,226.072096068949,"C10 H13 O5 N1"
"X17611_NEG_9_254.067007917473",17611,"NEG",9,254.067072590098,254.067007917473,254.067010688519,"C11 H13 O6 N1"
"X17612_NEG_9_256.082670379289",17612,"NEG",9,256.082738899894,256.082670379289,256.082660752979,"C11 H15 O6 N1"
"X17614_NEG_9_273.097932573019",17614,"NEG",9,273.098019528828,273.097932573019,273.097976464809,"C12 H18 O7"
"X17622_NEG_10_205.025510250388",17622,"NEG",10,205.025518305185,205.025510250388,205.025480228199,"C9 H6 O4 N2"
"X17624_NEG_10_208.025125877534",17624,"NEG",10,208.025137258566,208.025125877534,208.025145875569,"C9 H7 O5 N1"
"X17631_NEG_10_230.04585475662",17631,"NEG",10,230.045891881592,230.04585475662,230.045881320459,"C12 H9 O4 N1"
"X17634_NEG_10_234.040790424758",17634,"NEG",10,234.040832177444,234.040790424758,234.040795940029,"C11 H9 O5 N1"
"X17636_NEG_10_235.072428106503",17636,"NEG",10,235.072470643682,235.072428106503,235.072430421579,"C11 H12 O4 N2"
"X17640_NEG_10_245.056772816596",17640,"NEG",10,245.056827852195,245.056772816596,245.056780357119,"C12 H10 O4 N2"
"X17641_NEG_10_246.040776228685",17641,"NEG",10,246.040832108949,246.040776228685,246.040795940029,"C12 H9 O5 N1"
"X17642_NEG_10_247.036026901362",17642,"NEG",10,247.036083968622,247.036026901362,247.036044912229,"C11 H8 O5 N2"
"X17647_NEG_10_250.072069783279",17647,"NEG",10,250.072130485971,250.072069783279,250.072096068949,"C12 H13 O5 N1"
"X17649_NEG_10_252.051346134545",17649,"NEG",10,252.051409219002,252.051346134545,252.051360624059,"C11 H11 O6 N1"
"X17650_NEG_10_252.091100036496",17650,"NEG",10,252.091165830703,252.091100036496,252.091117436729,"C9 H19 O5 N1 S1"
"X17651_NEG_10_256.082651176423",17651,"NEG",10,256.082719140601,256.082651176423,256.082660752979,"C11 H15 O6 N1"
"X17654_NEG_10_260.056412308205",17654,"NEG",10,260.05648461278,260.056412308205,260.056446004489,"C13 H11 O5 N1"
"X17655_NEG_10_261.051648644955",17655,"NEG",10,261.051722665238,261.051648644955,261.051694976689,"C12 H10 O5 N2"
"X17657_NEG_10_262.072078494317",17657,"NEG",10,262.072153779378,262.072078494317,262.072096068949,"C13 H13 O5 N1"
"X17658_NEG_10_263.067325245004",17658,"NEG",10,263.06740173001,263.067325245004,263.067345041149,"C12 H12 O5 N2"
"X17660_NEG_10_264.087709750473",17660,"NEG",10,264.087787518311,264.087709750473,264.087746133409,"C13 H15 O5 N1"
"X17661_NEG_10_265.082951288097",17661,"NEG",10,265.083030285378,265.082951288097,265.082995105609,"C12 H14 O5 N2"
"X17662_NEG_10_266.103382416304",17662,"NEG",10,266.103462890048,266.103382416304,266.103396197869,"C13 H17 O5 N1"
"X17663_NEG_10_270.098254339035",17663,"NEG",10,270.098339567454,270.098254339035,270.098310817439,"C12 H17 O6 N1"
"X17668_NEG_10_275.0673004975",17668,"NEG",10,275.067391441932,275.0673004975,275.067345041149,"C13 H12 O5 N2"
"X17669_NEG_10_276.051325815252",17669,"NEG",10,276.051418517094,276.051325815252,276.051360624059,"C13 H11 O6 N1"
"X17670_NEG_10_277.082963893628",17670,"NEG",10,277.083057899095,277.082963893628,277.082995105609,"C13 H14 O5 N2"
"X17671_NEG_10_278.066979888584",17671,"NEG",10,278.067075139841,278.066979888584,278.067010688519,"C13 H13 O6 N1"
"X17673_NEG_10_279.098600527317",17673,"NEG",10,279.098697087092,279.098600527317,279.098645170069,"C13 H16 O5 N2"
"X17674_NEG_10_280.082614457795",17674,"NEG",10,280.082712268048,280.082614457795,280.082660752979,"C13 H15 O6 N1"
"X17675_NEG_10_282.098283431984",17675,"NEG",10,282.09838381088,282.098283431984,282.098310817439,"C13 H17 O6 N1"
"X17682_NEG_10_290.067003627582",17682,"NEG",10,290.067114255361,290.067003627582,290.067010688519,"C14 H13 O6 N1"
"X17683_NEG_10_291.098644270252",17683,"NEG",10,291.098756235835,291.098644270252,291.098645170069,"C14 H16 O5 N2"
"X17684_NEG_10_292.08262820633",17684,"NEG",10,292.082740843266,292.08262820633,292.082660752979,"C14 H15 O6 N1"
"X17685_NEG_10_293.077878588774",17685,"NEG",10,293.077993128029,293.077878588774,293.077909725179,"C13 H14 O6 N2"
"X17686_NEG_10_294.098279841152",17686,"NEG",10,294.098395710889,294.098279841152,294.098310817439,"C14 H17 O6 N1"
"X17687_NEG_10_295.093535950931",17687,"NEG",10,295.093653120735,295.093535950931,295.093559789639,"C13 H16 O6 N2"
"X17690_NEG_10_301.046588685141",17690,"NEG",10,301.046713706132,301.046588685141,301.046609596259,"C14 H10 O6 N2"
"X17691_NEG_10_303.062258907294",17691,"NEG",10,303.062386474084,303.062258907294,303.062259660719,"C14 H12 O6 N2"
"X17692_NEG_10_304.046289062234",17692,"NEG",10,304.046417231191,304.046289062234,304.046275243629,"C14 H11 O7 N1"
"X17693_NEG_10_306.061938197111",17693,"NEG",10,306.062069028717,306.061938197111,306.061925308089,"C14 H13 O7 N1"
"X17694_NEG_10_307.093563380579",17694,"NEG",10,307.093696409901,307.093563380579,307.093559789639,"C14 H16 O6 N2"
"X17695_NEG_10_309.10921512319",17695,"NEG",10,309.109350849834,309.10921512319,309.109209854099,"C14 H18 O6 N2"
"X17697_NEG_10_312.072503377194",17697,"NEG",10,312.072642730426,312.072503377194,312.072489992119,"C13 H15 O8 N1"
"X17701_NEG_10_319.093563345781",17701,"NEG",10,319.093712504428,319.093563345781,319.093559789639,"C15 H16 O6 N2"
"X17702_NEG_10_321.072847798433",17702,"NEG",10,321.072998537823,321.072847798433,321.072824344749,"C14 H14 O7 N2"
"X17703_NEG_10_321.10924465226",17703,"NEG",10,321.109396636011,321.10924465226,321.109209854099,"C15 H18 O6 N2"
"X17704_NEG_10_322.093248283513",17704,"NEG",10,322.093401615449,322.093248283513,322.093225437009,"C15 H17 O7 N1"
"X17705_NEG_10_323.08848701968",17705,"NEG",10,323.088641717521,323.08848701968,323.088474409209,"C14 H16 O7 N2"
"X17706_NEG_10_324.072492139191",17706,"NEG",10,324.072648092639,324.072492139191,324.072489992119,"C14 H15 O8 N1"
"X17707_NEG_10_324.108889158049",17707,"NEG",10,324.109045258764,324.108889158049,324.108875501469,"C15 H19 O7 N1"
"X17709_NEG_10_326.088200786327",17709,"NEG",10,326.088359615266,326.088200786327,326.088140056579,"C14 H17 O8 N1"
"X17717_NEG_10_337.104189068515",17717,"NEG",10,337.104362596897,337.104189068515,337.104124473669,"C15 H18 O7 N2"
"X17720_NEG_10_347.088453643029",17720,"NEG",10,347.088642116719,347.088453643029,347.088474409209,"C16 H16 O7 N2"
"X17722_NEG_10_349.104112864949",17722,"NEG",10,349.104304098283,349.104112864949,349.104124473669,"C16 H18 O7 N2"
"X17723_NEG_10_351.119752136323",17723,"NEG",10,351.119945035567,351.119752136323,351.119774538129,"C16 H20 O7 N2"
"X17726_NEG_10_353.099023982442",17726,"NEG",10,353.099219275947,353.099023982442,353.099039093239,"C15 H18 O8 N2"
"X17736_NEG_11_196.097895956296",17736,"NEG",11,196.097904420636,196.097895956296,196.097916894269,"C10 H15 O3 N1"
"X17737_NEG_11_202.05097172021",17737,"NEG",11,202.050986255945,202.05097172021,202.050966700889,"C11 H9 O3 N1"
"X17740_NEG_11_210.077174056231",17740,"NEG",11,210.077196883733,210.077174056231,210.077181449379,"C10 H13 O4 N1"
"X17742_NEG_11_214.05095943696",17742,"NEG",11,214.050986838058,214.05095943696,214.050966700889,"C12 H9 O3 N1"
"X17747_NEG_11_224.092801167433",17747,"NEG",11,224.092838766277,224.092801167433,224.092831513839,"C11 H15 O4 N1"
"X17752_NEG_11_230.045858300197",17752,"NEG",11,230.045902285434,230.045858300197,230.045881320459,"C12 H9 O4 N1"
"X17754_NEG_11_232.061534168243",17754,"NEG",11,232.061580331062,232.061534168243,232.061531384919,"C12 H11 O4 N1"
"X17756_NEG_11_234.040794598337",17756,"NEG",11,234.040842906871,234.040794598337,234.040795940029,"C11 H9 O5 N1"
"X17757_NEG_11_234.077172713617",17757,"NEG",11,234.077221061658,234.077172713617,234.077181449379,"C12 H13 O4 N1"
"X17759_NEG_11_240.030215239894",17759,"NEG",11,240.030270086663,240.030215239894,240.030231255999,"C13 H7 O4 N1"
"X17767_NEG_11_250.035689007219",17767,"NEG",11,250.035755014336,250.035689007219,250.035710559599,"C11 H9 O6 N1"
"X17769_NEG_11_254.103352978814",17769,"NEG",11,254.103423455099,254.103352978814,254.103396197869,"C12 H17 O5 N1"
"X17771_NEG_11_256.082657686043",17771,"NEG",11,256.082730390557,256.082657686043,256.082660752979,"C11 H15 O6 N1"
"X17772_NEG_11_258.040768066536",17772,"NEG",11,258.040842982707,258.040768066536,258.040795940029,"C13 H9 O5 N1"
"X17773_NEG_11_260.056415860048",17773,"NEG",11,260.056493060432,260.056415860048,260.056446004489,"C13 H11 O5 N1"
"X17774_NEG_11_262.072046255337",17774,"NEG",11,262.072125747595,262.072046255337,262.072096068949,"C13 H13 O5 N1"
"X17777_NEG_11_264.08769247839",17777,"NEG",11,264.087774270219,264.08769247839,264.087746133409,"C13 H15 O5 N1"
"X17779_NEG_11_268.118987450531",17779,"NEG",11,268.119073864546,268.118987450531,268.119046262329,"C13 H19 O5 N1"
"X17781_NEG_11_272.05640115078",17781,"NEG",11,272.056492108992,272.05640115078,272.056446004489,"C14 H11 O5 N1"
"X17783_NEG_11_274.072041562062",17783,"NEG",11,274.072134857879,274.072041562062,274.072096068949,"C14 H13 O5 N1"
"X17784_NEG_11_275.067319886919",17784,"NEG",11,275.067414339826,275.067319886919,275.067345041149,"C13 H12 O5 N2"
"X17785_NEG_11_276.087692366931",17785,"NEG",11,276.087788008046,276.087692366931,276.087746133409,"C14 H15 O5 N1"
"X17787_NEG_11_277.082946170722",17787,"NEG",11,277.083043362661,277.082946170722,277.082995105609,"C13 H14 O5 N2"
"X17788_NEG_11_278.103350780768",17788,"NEG",11,278.103448774869,278.103350780768,278.103396197869,"C14 H17 O5 N1"
"X17789_NEG_11_279.098621037393",17789,"NEG",11,279.098720532186,279.098621037393,279.098645170069,"C13 H16 O5 N2"
"X17791_NEG_11_280.119009281829",17791,"NEG",11,280.119109636597,280.119009281829,280.119046262329,"C14 H19 O5 N1"
"X17794_NEG_11_284.113947074351",17794,"NEG",11,284.114052130537,284.113947074351,284.113960881899,"C13 H19 O6 N1"
"X17795_NEG_11_286.035708055773",17795,"NEG",11,286.035815229565,286.035708055773,286.035710559599,"C14 H9 O6 N1"
"X17796_NEG_11_287.067297001559",17796,"NEG",11,287.067405134749,287.067297001559,287.067345041149,"C14 H12 O5 N2"
"X17797_NEG_11_288.051338106945",17797,"NEG",11,288.051447270062,288.051338106945,288.051360624059,"C14 H11 O6 N1"
"X17799_NEG_11_289.082948830323",17799,"NEG",11,289.083059776349,289.082948830323,289.082995105609,"C14 H14 O5 N2"
"X17801_NEG_11_290.067009768173",17801,"NEG",11,290.06712188616,290.067009768173,290.067010688519,"C14 H13 O6 N1"
"X17802_NEG_11_290.103377872428",17802,"NEG",11,290.103489729441,290.103377872428,290.103396197869,"C15 H17 O5 N1"
"X17803_NEG_11_291.098595840647",17803,"NEG",11,291.098709189158,291.098595840647,291.098645170069,"C14 H16 O5 N2"
"X17804_NEG_11_292.046261598955",17804,"NEG",11,292.046375966495,292.046261598955,292.046275243629,"C13 H11 O7 N1"
"X17806_NEG_11_293.114269919249",17806,"NEG",11,293.114385677958,293.114269919249,293.114295234529,"C14 H18 O5 N2"
"X17808_NEG_11_296.077568088146",17808,"NEG",11,296.077687404097,296.077568088146,296.077575372549,"C13 H15 O7 N1"
"X17809_NEG_11_296.113940517079",17809,"NEG",11,296.114059876796,296.113940517079,296.113960881899,"C14 H19 O6 N1"
"X17810_NEG_11_298.09318733251",17810,"NEG",11,298.093309077564,298.09318733251,298.093225437009,"C13 H17 O7 N1"
"X17811_NEG_11_300.051385327668",17811,"NEG",11,300.051509304002,300.051385327668,300.051360624059,"C15 H11 O6 N1"
"X17814_NEG_11_302.030607458655",17814,"NEG",11,302.030733869213,302.030607458655,302.030625179169,"C14 H9 O7 N1"
"X17815_NEG_11_302.066995147769",17815,"NEG",11,302.067121704308,302.066995147769,302.067010688519,"C15 H13 O6 N1"
"X17816_NEG_11_303.098645107783",17816,"NEG",11,303.098772918325,303.098645107783,303.098645170069,"C15 H16 O5 N2"
"X17817_NEG_11_304.04627529634",17817,"NEG",11,304.046404260527,304.04627529634,304.046275243629,"C14 H11 O7 N1"
"X17818_NEG_11_304.082634992462",17818,"NEG",11,304.082764000947,304.082634992462,304.082660752979,"C15 H15 O6 N1"
"X17819_NEG_11_305.114312494506",17819,"NEG",11,305.114442760957,305.114312494506,305.114295234529,"C15 H18 O5 N2"
"X17820_NEG_11_306.098314225788",17820,"NEG",11,306.098445693948,306.098314225788,306.098310817439,"C15 H17 O6 N1"
"X17821_NEG_11_307.093527059729",17821,"NEG",11,307.093659745149,307.093527059729,307.093559789639,"C14 H16 O6 N2"
"X17823_NEG_11_308.113970152018",17823,"NEG",11,308.114104087503,308.113970152018,308.113960881899,"C15 H19 O6 N1"
