feature,formula,intensity,sample_name,orbitrap_id,sample_type,site,transect_location,horizon,HC,OC,C,H,N,O,S,P,AImod,NOSC,DBE_AI,DBE,DBE_C,Class,Class_detailed,Class_chem
X18410_POS_8_111.08,C7 H10 O1,0.016665834,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.022530548,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.196668424,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.032701366,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.037467956,COMP_03,C3_MSM_U_O,MSM-upland-O,MSM,upland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.012861062,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.024436922,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.033626639,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.019158365,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.106723625,COMP_05,C5_MSM_U_O,MSM-upland-O,MSM,upland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,2.073736001,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.038980928,COMP_04,C4_MSM_U_O,MSM-upland-O,MSM,upland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.016565646,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.020432413,COMP_41,C41_OWC_U_B,OWC-upland-B,OWC,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.013827456,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.034499801,COMP_08,C8_MSM_T_O,MSM-transition-O,MSM,transition,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.010023237,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.037252458,COMP_07,C7_MSM_T_O,MSM-transition-O,MSM,transition,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.021133042,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.015481979,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.038020439,COMP_06,C6_MSM_T_O,MSM-transition-O,MSM,transition,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,4.439186439,COMP_10,C10_MSM_T_O,MSM-transition-O,MSM,transition,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.013705158,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.031029627,COMP_02,C2_MSM_U_O,MSM-upland-O,MSM,upland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.033300724,COMP_09,C9_MSM_T_O,MSM-transition-O,MSM,transition,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.023140018,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.018205465,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.034974514,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.016045317,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.017890049,COMP_45,C45_OWC_U_B,OWC-upland-B,OWC,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.041066435,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.023357742,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,17.05951919,COMP_01,C1_MSM_U_O,MSM-upland-O,MSM,upland,O,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18410_POS_8_111.08,C7 H10 O1,0.020441205,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.428571429,0.142857143,7,10,0,1,0,0,0.3846,-1.1429,2,3,0.2857,unsaturated/lignin,unsaturated/lignin,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.017157106,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.01190705,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.015426501,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.012020262,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.026657043,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.039090495,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.023568063,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.017521747,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.017808699,COMP_27,C27_OWC_U_A,OWC-upland-A,OWC,upland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.614869809,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,1.921214638,COMP_03,C3_MSM_U_O,MSM-upland-O,MSM,upland,O,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.022533874,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.012579583,COMP_30,C30_OWC_U_A,OWC-upland-A,OWC,upland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.017098595,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.01810139,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.013303678,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,1.940687735,COMP_45,C45_OWC_U_B,OWC-upland-B,OWC,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.033542929,COMP_02,C2_MSM_U_O,MSM-upland-O,MSM,upland,O,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.014141814,COMP_29,C29_OWC_U_A,OWC-upland-A,OWC,upland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.021544074,COMP_04,C4_MSM_U_O,MSM-upland-O,MSM,upland,O,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.040018584,COMP_01,C1_MSM_U_O,MSM-upland-O,MSM,upland,O,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.019103907,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.021411904,COMP_22,C22_MSM_T_B,MSM-transition-B,MSM,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.013950671,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.049765513,COMP_41,C41_OWC_U_B,OWC-upland-B,OWC,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,12.11335744,COMP_05,C5_MSM_U_O,MSM-upland-O,MSM,upland,O,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.022450769,COMP_28,C28_OWC_U_A,OWC-upland-A,OWC,upland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.019085515,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,1.375479092,COMP_26,C26_OWC_U_A,OWC-upland-A,OWC,upland,A,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.015353393,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.01140869,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.530375112,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18411_POS_8_112.039,C5 H5 O2 N1,0.011431688,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1,0.4,5,5,1,2,0,0,0.6667,0.4,1,4,0.2,condensed aromatic,condensed aromatic,lignin
X18413_POS_8_117.091,C6 H12 O2,1.380427749,COMP_05,C5_MSM_U_O,MSM-upland-O,MSM,upland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,2.840852947,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,25.08695529,COMP_07,C7_MSM_T_O,MSM-transition-O,MSM,transition,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.736124784,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,14.44331849,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.029069862,COMP_03,C3_MSM_U_O,MSM-upland-O,MSM,upland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.040791206,COMP_30,C30_OWC_U_A,OWC-upland-A,OWC,upland,A,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.024468776,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,1.481944154,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,117.0365822,COMP_27,C27_OWC_U_A,OWC-upland-A,OWC,upland,A,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.016926889,COMP_22,C22_MSM_T_B,MSM-transition-B,MSM,transition,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,1.486529722,COMP_06,C6_MSM_T_O,MSM-transition-O,MSM,transition,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.198828944,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,10.43670551,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.082469407,COMP_04,C4_MSM_U_O,MSM-upland-O,MSM,upland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.117283857,COMP_01,C1_MSM_U_O,MSM-upland-O,MSM,upland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.047539095,COMP_09,C9_MSM_T_O,MSM-transition-O,MSM,transition,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.05362905,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.475375106,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.038613879,COMP_10,C10_MSM_T_O,MSM-transition-O,MSM,transition,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.125084926,COMP_08,C8_MSM_T_O,MSM-transition-O,MSM,transition,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.027313826,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.021965115,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.033943277,COMP_26,C26_OWC_U_A,OWC-upland-A,OWC,upland,A,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,11.19545297,COMP_28,C28_OWC_U_A,OWC-upland-A,OWC,upland,A,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,1.857179041,COMP_02,C2_MSM_U_O,MSM-upland-O,MSM,upland,O,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.01945096,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.018068931,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18413_POS_8_117.091,C6 H12 O2,0.093209685,COMP_29,C29_OWC_U_A,OWC-upland-A,OWC,upland,A,2,0.333333333,6,12,0,2,0,0,0,-1.3333,-1,1,-0.1667,aliphatic,lipid,protein
X18414_POS_8_134.081,C5 H11 O3 N1,0.124673434,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.091689594,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.020146559,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.015081313,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.024384532,COMP_03,C3_MSM_U_O,MSM-upland-O,MSM,upland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,1.676132888,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,1.060964852,COMP_01,C1_MSM_U_O,MSM-upland-O,MSM,upland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.024890183,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.018124672,COMP_35,C35_OWC_T_A,OWC-transition-A,OWC,transition,A,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.031700608,COMP_30,C30_OWC_U_A,OWC-upland-A,OWC,upland,A,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.018064082,COMP_07,C7_MSM_T_O,MSM-transition-O,MSM,transition,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.441400324,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.122844039,COMP_10,C10_MSM_T_O,MSM-transition-O,MSM,transition,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.381094712,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,2.174704494,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
X18414_POS_8_134.081,C5 H11 O3 N1,0.029195799,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.2,0.6,5,11,1,3,0,0,-0.6,-0.4,-3,1,-0.6,aliphatic,lipid,amino sugar
